Fecha;Año;Mes;Cliente;País;Producto;Valor;MétodoDePago
26/1/2019;2019;ene;Sara Parra;Argentina;Producto D;600,00 €;Tarjeta de crédito
27/1/2019;2019;ene;David Castillo;Colombia;Producto B;350,00 €;Transferencia bancaria
27/1/2019;2019;ene;David Caballero;México;Producto D;600,00 €;Tarjeta de crédito
27/1/2019;2019;ene;David Oliva;Colombia;Producto A;500,00 €;Transferencia bancaria
27/1/2019;2019;ene;Patricia Navarro;Argentina;Producto A;500,00 €;Transferencia bancaria
27/1/2019;2019;ene;Patricia Blasco;España;Producto A;500,00 €;Tarjeta de débito
27/1/2019;2019;ene;Patricia Tejada;México;Producto B;350,00 €;Tarjeta de débito
27/1/2019;2019;ene;Manuel Ramirez;Chile;Producto B;350,00 €;Transferencia bancaria
27/1/2019;2019;ene;Cristina Bravo;España;Producto A;500,00 €;Tarjeta de crédito
27/1/2019;2019;ene;Cristina Rios;España;Producto C;200,00 €;Tarjeta de crédito
27/1/2019;2019;ene;Alberto Nieto;Colombia;Producto C;200,00 €;Tarjeta de crédito
27/1/2019;2019;ene;Alberto Arroyo;México;Producto D;600,00 €;Tarjeta de débito
27/1/2019;2019;ene;Claudia Lopez;Chile;Producto B;350,00 €;Tarjeta de débito
27/1/2019;2019;ene;Claudia Hidalgo;Colombia;Producto A;500,00 €;Tarjeta de débito
27/1/2019;2019;ene;Daniel Herrera;México;Producto A;500,00 €;Transferencia bancaria
27/1/2019;2019;ene;Rosa Palacios;Argentina;Producto D;600,00 €;Tarjeta de crédito
27/1/2019;2019;ene;Vicente Leon;España;Producto A;500,00 €;Transferencia bancaria
28/1/2019;2019;ene;Pilar Ramirez;Colombia;Producto C;200,00 €;Tarjeta de crédito
28/1/2019;2019;ene;Pilar Santiago;Argentina;Producto C;200,00 €;Transferencia bancaria
28/1/2019;2019;ene;Pilar Arroyo;México;Producto C;200,00 €;Tarjeta de débito
28/1/2019;2019;ene;Ricardo Montero;Colombia;Producto C;200,00 €;Tarjeta de crédito
28/1/2019;2019;ene;Gloria Lopez;España;Producto B;350,00 €;Transferencia bancaria
28/1/2019;2019;ene;Alfonso Garcia;Argentina;Producto C;200,00 €;Tarjeta de crédito
28/1/2019;2019;ene;Alfonso Mariscal;Colombia;Producto A;500,00 €;Tarjeta de débito
28/1/2019;2019;ene;Teresa Garrido;México;Producto A;500,00 €;Tarjeta de débito
28/1/2019;2019;ene;Teresa Escudero;Colombia;Producto B;350,00 €;Transferencia bancaria
28/1/2019;2019;ene;Raul Soria;Argentina;Producto C;200,00 €;Transferencia bancaria
29/1/2019;2019;ene;Victoria Garcia;España;Producto A;500,00 €;Tarjeta de crédito
29/1/2019;2019;ene;Victoria Dominguez;México;Producto B;350,00 €;Transferencia bancaria
29/1/2019;2019;ene;Victoria Rubio;Chile;Producto B;350,00 €;Transferencia bancaria
29/1/2019;2019;ene;Victoria Mariscal;España;Producto D;600,00 €;Transferencia bancaria
29/1/2019;2019;ene;Victoria Montes;España;Producto C;200,00 €;Transferencia bancaria
29/1/2019;2019;ene;Javier Garrido;Colombia;Producto C;200,00 €;Transferencia bancaria
29/1/2019;2019;ene;Rocio Moreno;México;Producto C;200,00 €;Tarjeta de crédito
29/1/2019;2019;ene;Rocio Caballero;Chile;Producto D;600,00 €;Tarjeta de débito
29/1/2019;2019;ene;Rocio Esteban;Colombia;Producto B;350,00 €;Transferencia bancaria
29/1/2019;2019;ene;Hugo Gil;México;Producto C;200,00 €;Transferencia bancaria
29/1/2019;2019;ene;Hugo Mariscal;Argentina;Producto D;600,00 €;Tarjeta de crédito
30/1/2019;2019;ene;Alicia Alonso;España;Producto D;600,00 €;Tarjeta de débito
30/1/2019;2019;ene;Alicia Oliva;Colombia;Producto C;200,00 €;Tarjeta de crédito
30/1/2019;2019;ene;Ramon Pacheco;Argentina;Producto A;500,00 €;Tarjeta de débito
30/1/2019;2019;ene;Natalia Gomez;México;Producto B;350,00 €;Tarjeta de débito
30/1/2019;2019;ene;Natalia Ibañez;Colombia;Producto C;200,00 €;Tarjeta de débito
30/1/2019;2019;ene;Emilio Garcia;España;Producto A;500,00 €;Transferencia bancaria
30/1/2019;2019;ene;Emilio Ramirez;Argentina;Producto C;200,00 €;Transferencia bancaria
30/1/2019;2019;ene;Emilio Villanueva;Colombia;Producto C;200,00 €;Tarjeta de crédito
30/1/2019;2019;ene;Veronica Moreno;México;Producto B;350,00 €;Transferencia bancaria
30/1/2019;2019;ene;Ivan Nuñez;Colombia;Producto B;350,00 €;Tarjeta de débito
30/1/2019;2019;ene;Ivan Leon;Argentina;Producto B;350,00 €;Tarjeta de débito
30/1/2019;2019;ene;Ivan Carrasco;España;Producto A;500,00 €;Transferencia bancaria
30/1/2019;2019;ene;Beatriz Serrano;México;Producto C;200,00 €;Tarjeta de crédito
31/1/2019;2019;ene;Beatriz Cuesta;Chile;Producto D;600,00 €;Tarjeta de crédito
31/1/2019;2019;ene;Raquel Caballero;España;Producto A;500,00 €;Tarjeta de débito
31/1/2019;2019;ene;Francisco Cano;España;Producto B;350,00 €;Tarjeta de crédito
31/1/2019;2019;ene;Francisco Reyes;Colombia;Producto A;500,00 €;Tarjeta de crédito
31/1/2019;2019;ene;Lorena Moreno;México;Producto A;500,00 €;Transferencia bancaria
31/1/2019;2019;ene;Lorena Vazquez;Chile;Producto A;500,00 €;Tarjeta de débito
31/1/2019;2019;ene;Lorena Ramirez;Colombia;Producto A;500,00 €;Transferencia bancaria
31/1/2019;2019;ene;Lorena Mora;México;Producto C;200,00 €;Tarjeta de débito
31/1/2019;2019;ene;Lorena Diez;Argentina;Producto A;500,00 €;Tarjeta de débito
31/1/2019;2019;ene;Lorena Izquierdo;España;Producto A;500,00 €;Tarjeta de débito
31/1/2019;2019;ene;Pablo Rubio;Colombia;Producto C;200,00 €;Tarjeta de crédito
31/1/2019;2019;ene;Pablo Mendez;Argentina;Producto C;200,00 €;Tarjeta de crédito
1/2/2019;2019;feb;Pablo Soler;México;Producto A;500,00 €;Tarjeta de crédito
1/2/2019;2019;feb;Pablo Tejada;Colombia;Producto A;500,00 €;Transferencia bancaria
1/2/2019;2019;feb;Monica Ramirez;España;Producto D;600,00 €;Tarjeta de débito
1/2/2019;2019;feb;alvaro Iglesias;Argentina;Producto B;350,00 €;Tarjeta de débito
1/2/2019;2019;feb;alvaro Redondo;Colombia;Producto A;500,00 €;Tarjeta de débito
1/2/2019;2019;feb;Cecilia Rubio;México;Producto D;600,00 €;Tarjeta de crédito
1/2/2019;2019;feb;Cecilia Ortega;Colombia;Producto D;600,00 €;Tarjeta de crédito
1/2/2019;2019;feb;Cecilia Gallego;Argentina;Producto C;200,00 €;Tarjeta de crédito
1/2/2019;2019;feb;Cecilia Pardo;España;Producto D;600,00 €;Tarjeta de débito
1/2/2019;2019;feb;Cecilia Benitez;México;Producto A;500,00 €;Transferencia bancaria
1/2/2019;2019;feb;Cecilia Soler;Chile;Producto A;500,00 €;Transferencia bancaria
2/2/2019;2019;feb;Enrique Martin;España;Producto C;200,00 €;Tarjeta de crédito
2/2/2019;2019;feb;Enrique Dominguez;España;Producto A;500,00 €;Transferencia bancaria
2/2/2019;2019;feb;Enrique Mora;Colombia;Producto C;200,00 €;Tarjeta de crédito
2/2/2019;2019;feb;Enrique Saez;México;Producto C;200,00 €;Tarjeta de débito
2/2/2019;2019;feb;Adriana Alonso;Chile;Producto B;350,00 €;Tarjeta de crédito
2/2/2019;2019;feb;Adriana Mendez;Colombia;Producto A;500,00 €;Transferencia bancaria
2/2/2019;2019;feb;Julio Gil;México;Producto C;200,00 €;Transferencia bancaria
2/2/2019;2019;feb;Julio Medina;Argentina;Producto D;600,00 €;Tarjeta de crédito
2/2/2019;2019;feb;Silvia Jimenez;España;Producto D;600,00 €;Tarjeta de débito
2/2/2019;2019;feb;Silvia Solis;Colombia;Producto B;350,00 €;Tarjeta de débito
2/2/2019;2019;feb;Martin Vega;Argentina;Producto D;600,00 €;Tarjeta de crédito
3/2/2019;2019;feb;Martin Ibañez;México;Producto C;200,00 €;Tarjeta de débito
3/2/2019;2019;feb;Gabriela Prieto;Colombia;Producto C;200,00 €;Tarjeta de crédito
3/2/2019;2019;feb;Gabriela Mora;España;Producto C;200,00 €;Tarjeta de débito
3/2/2019;2019;feb;Gabriela Aguilar;Argentina;Producto D;600,00 €;Tarjeta de crédito
3/2/2019;2019;feb;oscar Gutierrez;Colombia;Producto D;600,00 €;Tarjeta de débito
3/2/2019;2019;feb;oscar Blanco;México;Producto D;600,00 €;Tarjeta de débito
3/2/2019;2019;feb;oscar Vega;Colombia;Producto C;200,00 €;Tarjeta de crédito
4/2/2019;2019;feb;Esteban Roldan;Argentina;Producto C;200,00 €;Tarjeta de débito
4/2/2019;2019;feb;Esteban Carvajal;España;Producto D;600,00 €;Tarjeta de crédito
4/2/2019;2019;feb;Irene Montes;México;Producto D;600,00 €;Tarjeta de crédito
4/2/2019;2019;feb;Fabian Cano;Chile;Producto D;600,00 €;Tarjeta de crédito
4/2/2019;2019;feb;Valentina Izquierdo;España;Producto D;600,00 €;Transferencia bancaria
4/2/2019;2019;feb;Tomas Marin;España;Producto C;200,00 €;Tarjeta de crédito
4/2/2019;2019;feb;Tomas Ibañez;Colombia;Producto B;350,00 €;Tarjeta de débito
5/2/2019;2019;feb;Tomas Bermudez;México;Producto B;350,00 €;Transferencia bancaria
5/2/2019;2019;feb;Emilia Alonso;Argentina;Producto C;200,00 €;Tarjeta de crédito
5/2/2019;2019;feb;Nuria Gonzalez;Chile;Producto A;500,00 €;Transferencia bancaria
5/2/2019;2019;feb;Nuria Marin;Colombia;Producto D;600,00 €;Tarjeta de débito
5/2/2019;2019;feb;Nuria Fuentes;México;Producto B;350,00 €;Tarjeta de débito
5/2/2019;2019;feb;Nuria Tejada;Argentina;Producto C;200,00 €;Tarjeta de crédito
5/2/2019;2019;feb;Daniela Hidalgo;España;Producto A;500,00 €;Tarjeta de crédito
5/2/2019;2019;feb;Daniela Bravo;Colombia;Producto C;200,00 €;Tarjeta de crédito
5/2/2019;2019;feb;Daniela Villanueva;Argentina;Producto C;200,00 €;Tarjeta de crédito
5/2/2019;2019;feb;Daniela Bautista;México;Producto A;500,00 €;Transferencia bancaria
5/2/2019;2019;feb;Marcos Muñoz;Colombia;Producto D;600,00 €;Tarjeta de crédito
6/2/2019;2019;feb;Marcos Ibañez;España;Producto B;350,00 €;Tarjeta de crédito
6/2/2019;2019;feb;Marcos Moya;Argentina;Producto B;350,00 €;Transferencia bancaria
6/2/2019;2019;feb;Julieta Alonso;Colombia;Producto C;200,00 €;Transferencia bancaria
6/2/2019;2019;feb;Julieta Aguilar;México;Producto D;600,00 €;Tarjeta de crédito
6/2/2019;2019;feb;Melina Medina;Colombia;Producto B;350,00 €;Transferencia bancaria
6/2/2019;2019;feb;Melina Herrero;Argentina;Producto D;600,00 €;Tarjeta de débito
6/2/2019;2019;feb;Melina Hidalgo;España;Producto C;200,00 €;Tarjeta de crédito
6/2/2019;2019;feb;Melina Cuesta;México;Producto B;350,00 €;Tarjeta de crédito
6/2/2019;2019;feb;Noelia Iglesias;Chile;Producto A;500,00 €;Tarjeta de débito
6/2/2019;2019;feb;Noelia Saez;España;Producto D;600,00 €;Tarjeta de crédito
6/2/2019;2019;feb;Amanda Galvez;España;Producto A;500,00 €;Transferencia bancaria
7/2/2019;2019;feb;Jimena Fernandez;Colombia;Producto A;500,00 €;Tarjeta de débito
7/2/2019;2019;feb;Jimena Montero;México;Producto C;200,00 €;Transferencia bancaria
7/2/2019;2019;feb;Jimena Rios;Chile;Producto D;600,00 €;Tarjeta de crédito
7/2/2019;2019;feb;Jimena Tejada;Colombia;Producto D;600,00 €;Tarjeta de débito
7/2/2019;2019;feb;Nicolas Vega;México;Producto A;500,00 €;Tarjeta de débito
7/2/2019;2019;feb;Mauricio Fuentes;Argentina;Producto C;200,00 €;Tarjeta de crédito
7/2/2019;2019;feb;Mauricio Palacios;España;Producto A;500,00 €;Transferencia bancaria
7/2/2019;2019;feb;Mauricio Laguna;Colombia;Producto D;600,00 €;Tarjeta de crédito
7/2/2019;2019;feb;Florencia Santana;Argentina;Producto C;200,00 €;Tarjeta de débito
7/2/2019;2019;feb;Florencia Arroyo;México;Producto D;600,00 €;Tarjeta de crédito
7/2/2019;2019;feb;Sebastian Mariscal;Colombia;Producto D;600,00 €;Tarjeta de crédito
8/2/2019;2019;feb;Renata Perez;España;Producto A;500,00 €;Tarjeta de crédito
8/2/2019;2019;feb;Renata Vega;Argentina;Producto D;600,00 €;Tarjeta de débito
8/2/2019;2019;feb;Joaquin Diaz;Colombia;Producto B;350,00 €;Tarjeta de crédito
8/2/2019;2019;feb;Lourdes Serrano;México;Producto A;500,00 €;Transferencia bancaria
8/2/2019;2019;feb;Lourdes Esteban;Colombia;Producto D;600,00 €;Tarjeta de crédito
8/2/2019;2019;feb;Lourdes Redondo;Argentina;Producto D;600,00 €;Tarjeta de crédito
8/2/2019;2019;feb;Damian Gil;España;Producto B;350,00 €;Tarjeta de débito
8/2/2019;2019;feb;Carolina Bermudez;México;Producto A;500,00 €;Transferencia bancaria
8/2/2019;2019;feb;Matias Fernandez;Chile;Producto D;600,00 €;Tarjeta de débito
9/2/2019;2019;feb;Matias Martin;España;Producto C;200,00 €;Transferencia bancaria
9/2/2019;2019;feb;Matias Blanco;España;Producto A;500,00 €;Transferencia bancaria
9/2/2019;2019;feb;Matias Laguna;Colombia;Producto D;600,00 €;Tarjeta de crédito
9/2/2019;2019;feb;Olga Suarez;México;Producto D;600,00 €;Tarjeta de débito
9/2/2019;2019;feb;Valeria Rubio;Chile;Producto A;500,00 €;Tarjeta de débito
9/2/2019;2019;feb;Valeria Aguilar;Colombia;Producto A;500,00 €;Transferencia bancaria
10/2/2019;2019;feb;Valeria Saenz;México;Producto C;200,00 €;Tarjeta de crédito
10/2/2019;2019;feb;Rodrigo Mendez;Argentina;Producto B;350,00 €;Tarjeta de débito
10/2/2019;2019;feb;Rodrigo Escudero;España;Producto C;200,00 €;Transferencia bancaria
10/2/2019;2019;feb;Rodrigo Rios;Colombia;Producto A;500,00 €;Transferencia bancaria
10/2/2019;2019;feb;Rodrigo Soler;Argentina;Producto D;600,00 €;Transferencia bancaria
10/2/2019;2019;feb;Ainhoa Gomez;México;Producto B;350,00 €;Tarjeta de crédito
11/2/2019;2019;feb;Ainhoa Saez;Colombia;Producto C;200,00 €;Tarjeta de crédito
11/2/2019;2019;feb;Ignacio Martin;España;Producto C;200,00 €;Tarjeta de crédito
11/2/2019;2019;feb;Ignacio Serrano;Argentina;Producto B;350,00 €;Transferencia bancaria
11/2/2019;2019;feb;Ignacio Castillo;Colombia;Producto C;200,00 €;Transferencia bancaria
11/2/2019;2019;feb;Tamara Vega;México;Producto D;600,00 €;Transferencia bancaria
11/2/2019;2019;feb;Tamara Arroyo;Colombia;Producto D;600,00 €;Transferencia bancaria
11/2/2019;2019;feb;Tamara Soria;Argentina;Producto D;600,00 €;Tarjeta de crédito
11/2/2019;2019;feb;Rafael Sanchez;España;Producto B;350,00 €;Tarjeta de crédito
11/2/2019;2019;feb;Rafael Navarro;México;Producto A;500,00 €;Transferencia bancaria
11/2/2019;2019;feb;Rafael Vazquez;Chile;Producto A;500,00 €;Tarjeta de débito
11/2/2019;2019;feb;Rafael Bravo;España;Producto D;600,00 €;Transferencia bancaria
12/2/2019;2019;feb;Rafael Escudero;España;Producto D;600,00 €;Tarjeta de crédito
12/2/2019;2019;feb;Belen Reyes;Colombia;Producto B;350,00 €;Transferencia bancaria
12/2/2019;2019;feb;Bruno Moreno;México;Producto D;600,00 €;Tarjeta de crédito
12/2/2019;2019;feb;Leticia Garrido;Chile;Producto D;600,00 €;Tarjeta de crédito
12/2/2019;2019;feb;Leticia Rios;Colombia;Producto D;600,00 €;Tarjeta de débito
12/2/2019;2019;feb;Tania Iglesias;México;Producto D;600,00 €;Tarjeta de crédito
12/2/2019;2019;feb;Tania Hidalgo;Argentina;Producto B;350,00 €;Tarjeta de débito
12/2/2019;2019;feb;Tania Bravo;España;Producto C;200,00 €;Tarjeta de crédito
12/2/2019;2019;feb;Ruben Gonzalez;Colombia;Producto D;600,00 €;Tarjeta de crédito
12/2/2019;2019;feb;Olivia Gallego;Argentina;Producto D;600,00 €;Tarjeta de crédito
12/2/2019;2019;feb;Diego Leon;México;Producto C;200,00 €;Tarjeta de crédito
13/2/2019;2019;feb;Tobias Vazquez;Colombia;Producto B;350,00 €;Tarjeta de débito
13/2/2019;2019;feb;Tobias Flores;España;Producto B;350,00 €;Transferencia bancaria
13/2/2019;2019;feb;Tobias Rios;Argentina;Producto D;600,00 €;Transferencia bancaria
13/2/2019;2019;feb;Tobias Montes;Colombia;Producto C;200,00 €;Transferencia bancaria
13/2/2019;2019;feb;Agustina Gallego;México;Producto D;600,00 €;Tarjeta de crédito
13/2/2019;2019;feb;Agustina Moya;Colombia;Producto A;500,00 €;Transferencia bancaria
13/2/2019;2019;feb;Agustina Benitez;Argentina;Producto A;500,00 €;Tarjeta de crédito
13/2/2019;2019;feb;Clara Alonso;España;Producto C;200,00 €;Tarjeta de crédito
13/2/2019;2019;feb;Clara Herrera;México;Producto A;500,00 €;Transferencia bancaria
13/2/2019;2019;feb;Maria Serrano;Chile;Producto C;200,00 €;Transferencia bancaria
13/2/2019;2019;feb;Maria Leon;España;Producto D;600,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Jose Jimenez;España;Producto A;500,00 €;Tarjeta de débito
14/2/2019;2019;feb;Jose Villanueva;Colombia;Producto A;500,00 €;Transferencia bancaria
14/2/2019;2019;feb;Ana Vega;México;Producto B;350,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Ana Rosales;Chile;Producto C;200,00 €;Tarjeta de débito
14/2/2019;2019;feb;Laura Garcia;Colombia;Producto C;200,00 €;Tarjeta de débito
14/2/2019;2019;feb;Laura Hernandez;México;Producto C;200,00 €;Tarjeta de débito
14/2/2019;2019;feb;Laura Hidalgo;Argentina;Producto C;200,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Luis Rojas;España;Producto C;200,00 €;Tarjeta de débito
14/2/2019;2019;feb;Elena Castro;Colombia;Producto D;600,00 €;Transferencia bancaria
14/2/2019;2019;feb;Elena Saez;Argentina;Producto A;500,00 €;Transferencia bancaria
14/2/2019;2019;feb;Miguel Torres;México;Producto D;600,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Miguel Villanueva;Colombia;Producto C;200,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Miguel Bautista;España;Producto A;500,00 €;Tarjeta de débito
14/2/2019;2019;feb;Carmen Peña;Argentina;Producto B;350,00 €;Transferencia bancaria
14/2/2019;2019;feb;Jorge Ramos;Colombia;Producto D;600,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Jorge Montero;México;Producto A;500,00 €;Tarjeta de débito
14/2/2019;2019;feb;Jorge Soria;Colombia;Producto C;200,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Lucia Rubio;Argentina;Producto C;200,00 €;Transferencia bancaria
14/2/2019;2019;feb;Roberto Vega;España;Producto D;600,00 €;Tarjeta de crédito
14/2/2019;2019;feb;Sofia Torres;México;Producto D;600,00 €;Tarjeta de crédito
15/2/2019;2019;feb;Fernando Cuesta;Chile;Producto D;600,00 €;Tarjeta de crédito
15/2/2019;2019;feb;Paula Nuñez;España;Producto B;350,00 €;Transferencia bancaria
15/2/2019;2019;feb;Paula Benitez;España;Producto B;350,00 €;Tarjeta de débito
15/2/2019;2019;feb;Paula Soler;Colombia;Producto C;200,00 €;Tarjeta de crédito
15/2/2019;2019;feb;Sergio Castillo;México;Producto A;500,00 €;Transferencia bancaria
15/2/2019;2019;feb;Sergio Saenz;Chile;Producto D;600,00 €;Tarjeta de crédito
16/2/2019;2019;feb;Sergio Bernal;Colombia;Producto A;500,00 €;Transferencia bancaria
16/2/2019;2019;feb;Sara Navarro;México;Producto A;500,00 €;Tarjeta de débito
16/2/2019;2019;feb;Patricia Ramos;Argentina;Producto B;350,00 €;Transferencia bancaria
16/2/2019;2019;feb;Patricia Cano;España;Producto D;600,00 €;Tarjeta de débito
16/2/2019;2019;feb;Manuel Marin;Colombia;Producto C;200,00 €;Transferencia bancaria
16/2/2019;2019;feb;Cristina Martin;Argentina;Producto B;350,00 €;Tarjeta de débito
16/2/2019;2019;feb;Cristina Nuñez;México;Producto A;500,00 €;Tarjeta de débito
16/2/2019;2019;feb;Alberto Moreno;Colombia;Producto A;500,00 €;Tarjeta de débito
16/2/2019;2019;feb;Claudia Flores;España;Producto D;600,00 €;Tarjeta de crédito
17/2/2019;2019;feb;Daniel Jimenez;Argentina;Producto B;350,00 €;Tarjeta de débito
17/2/2019;2019;feb;Daniel Molina;Colombia;Producto D;600,00 €;Tarjeta de crédito
17/2/2019;2019;feb;Daniel Gallego;México;Producto A;500,00 €;Transferencia bancaria
17/2/2019;2019;feb;Rosa alvarez;Colombia;Producto B;350,00 €;Tarjeta de débito
17/2/2019;2019;feb;Vicente Gutierrez;Argentina;Producto A;500,00 €;Tarjeta de débito
18/2/2019;2019;feb;Vicente Santos;España;Producto B;350,00 €;Transferencia bancaria
18/2/2019;2019;feb;Vicente Castillo;México;Producto C;200,00 €;Tarjeta de crédito
18/2/2019;2019;feb;Pilar Carvajal;Chile;Producto C;200,00 €;Tarjeta de crédito
18/2/2019;2019;feb;Ricardo Galvez;España;Producto A;500,00 €;Tarjeta de débito
18/2/2019;2019;feb;Ricardo Parra;España;Producto A;500,00 €;Tarjeta de crédito
18/2/2019;2019;feb;Gloria Sanchez;Colombia;Producto C;200,00 €;Tarjeta de crédito
18/2/2019;2019;feb;Gloria Blanco;México;Producto D;600,00 €;Tarjeta de crédito
18/2/2019;2019;feb;Gloria Rios;Chile;Producto D;600,00 €;Tarjeta de crédito
19/2/2019;2019;feb;Alfonso Redondo;Colombia;Producto B;350,00 €;Transferencia bancaria
19/2/2019;2019;feb;Alfonso Saez;México;Producto C;200,00 €;Tarjeta de crédito
19/2/2019;2019;feb;Raul Gonzalez;Argentina;Producto A;500,00 €;Tarjeta de débito
